entry,challenge
"id=7220225296274902277 stats=VideoStats(digg_count=9562, share_count=11, comment_count=69, play_count=96200) create_time=datetime.datetime(2023, 4, 10, 1, 21, 49, tzinfo=datetime.timezone.utc) desc='#whyareyoulyingchallenge 😍🥰😘 ' diversification_labels=None challenges=[LightChallenge(title='whyareyoulyingchallenge')] video=VideoData(id=7220225296274902277, height=1022, width=576, duration=15, ratio='720p', format='mp4', bitrate=341353, cover='https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/oEbAkfzMICgtqIaCzzhEGJAAZByoKFpmGyNtBo?x-expires=1682218800&x-signature=MKKleXHyygXKYPDB8U0n7%2F92OIA%3D', origin_cover='https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/123ff3dcba8941d1b9306e50892e4ee3_1681089710?x-expires=1682218800&x-signature=VYm6N3KOo7bZua%2FfBQ7DKnZS6yE%3D', dynamic_cover='https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/67219f2a39324e3fb9299d30ac85442b_1681089711?x-expires=1682218800&x-signature=7GJcM2FCfoYqND9jpHfduSLlGmI%3D', share_cover=[''], reflow_cover='', play_addr='https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c004/oIAyNyzCIfAJEuAGtJhk6ZCzgFbsNImzyGLYoB/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=666&bt=333&cs=0&ds=3&ft=_rKBMBnZq8ZmogNO8c_vj2JnsAhLrus&mime_type=video_mp4&qs=0&rc=NjM1ZDg1NjRoOjxoPGRoZkBpajR1NDg6ZjRwajMzNzczM0BiMTAyYzFeXi8xLS8wXzQ0YSNqMWgtcjQwNm1gLS1kMTZzcw%3D%3D&expire=1682221694&l=2023042221475982F0FC7AB0A4185E814F&ply_type=2&policy=2&signature=efc9ab2618c16f2822c92a127011beaa&tk=tt_chain_token', download_addr='https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c004/oIAyNyzCIfAJEuAGtJhk6ZCzgFbsNImzyGLYoB/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=666&bt=333&cs=0&ds=3&ft=_rKBMBnZq8ZmogNO8c_vj2JnsAhLrus&mime_type=video_mp4&qs=0&rc=NjM1ZDg1NjRoOjxoPGRoZkBpajR1NDg6ZjRwajMzNzczM0BiMTAyYzFeXi8xLS8wXzQ0YSNqMWgtcjQwNm1gLS1kMTZzcw%3D%3D&expire=1682221694&l=2023042221475982F0FC7AB0A4185E814F&ply_type=2&policy=2&signature=efc9ab2618c16f2822c92a127011beaa&tk=tt_chain_token') music=MusicData(id=7203755811225553670, title='Why you lying by oshamo..Out now', play_url='https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-v-27dcd7c799-tx/oMHeXjpwoiOeCknoQCyx4CEZXT84eSbpJgbnHD/?a=1988&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=tlc-I-Inz7TbM9nfiyq8Z&mime_type=audio_mpeg&qs=6&rc=M2U7NDc0OWc1ODc3O2ZpO0BpamR1eDs6ZmpoaTMzNzU8M0BhYzQtLi01NmAxYWIuYy80YSNjZmZwcjRnMHBgLS1kMTZzcw%3D%3D&expire=1682221727&l=2023042221475982F0FC7AB0A4185E814F&ply_type=3&policy=3&signature=2e8b0aa9a08d5d2c76b46890e9422172&tk=0', author_name='OfficialoSHAMØ', duration=48, original=False, album=None, cover_large='https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a221854d32f9cace56be82f09aa2b8da~c5_1080x1080.jpeg?x-expires=1682370000&x-signature=g7dFoGGF6RaPpBXcnn5T%2BizdWS4%3D', cover_medium='https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a221854d32f9cace56be82f09aa2b8da~c5_720x720.jpeg?x-expires=1682370000&x-signature=RMUPyC%2B118YRWnqa7BR5GYCly70%3D', cover_thumb='https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a221854d32f9cace56be82f09aa2b8da~c5_100x100.jpeg?x-expires=1682370000&x-signature=awwP5NHtrgxVxC%2Bdca4%2FJ9UbFjg%3D') image_post=None author='teddy4lyf' comments=[] creator=<tiktokapipy.async_api.AsyncLightUserGetter object at 0x10db35750> tags=<tiktokapipy.async_api.AsyncLightChallengeIter object at 0x10d9a84d0>",whyareyoulyingchallenge
"id=7220374071203138822 stats=VideoStats(digg_count=6751, share_count=34, comment_count=250, play_count=113500) create_time=datetime.datetime(2023, 4, 10, 10, 59, 7, tzinfo=datetime.timezone.utc) desc='Generation Z has guts I’m telling you😂😂 Comment your high school #whyareyoulyingchallenge #whytfulying ' diversification_labels=None challenges=[LightChallenge(title='whytfulying'), LightChallenge(title='whyareyoulyingchallenge')] video=VideoData(id=7220374071203138822, height=854, width=480, duration=11, ratio='480p', format='mp4', bitrate=1413614, cover='https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/3a9ec5626c6c4f9ba0c1aea57ed021ae_1681124348?x-expires=1682218800&x-signature=JoE75MxxJRViJw9UOdb8%2FFv%2B6AU%3D', origin_cover='https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/508d5af830cf4d31884c825a0488c5b2_1681124348?x-expires=1682218800&x-signature=mry4wvbKRP2%2BU4HLNtMa%2FCWoOSE%3D', dynamic_cover='https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/ca9e1d046e2f4bdea282baf9e230531a_1681124348?x-expires=1682218800&x-signature=voARkS2lHX1DUDZiTPEWE3QULLY%3D', share_cover=[''], reflow_cover='', play_addr='https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-pve-0068/oYeB6OPiQ4AdonCZOgHS01IDC69S2jenIpfxgv/?a=1988&ch=0&cr=0&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C0&cv=1&br=2760&bt=1380&cs=0&ds=2&ft=_rKBMBnZq8ZmotNO8c_vje.jsAhLrus&mime_type=video_mp4&qs=0&rc=aGQ8OzxkNjg8NTQ5aTYzZkBpanF2dDo6ZmZ4ajMzNzczM0AxXzAtXjYwNmExXzY2XmM0YSNnLmdfcjRfa21gLS1kMTZzcw%3D%3D&expire=1682221694&l=202304222148033EE9D908E0610A5DF9C5&ply_type=2&policy=2&signature=506a87e7aaec64913f1b10aabfcd06d7&tk=tt_chain_token', download_addr='https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c003/oY0Df7AAIvOISxZC3zCnbCnjuxAeQvegCFqIEU/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=3964&bt=1982&cs=0&ds=3&ft=_rKBMBnZq8ZmotNO8c_vje.jsAhLrus&mime_type=video_mp4&qs=0&rc=aDs1ZDM3ZWU3Z2Q0ZjkzOUBpanF2dDo6ZmZ4ajMzNzczM0AyMWJiM19fNTUxLS9gYi9jYSNnLmdfcjRfa21gLS1kMTZzcw%3D%3D&expire=1682221694&l=202304222148033EE9D908E0610A5DF9C5&ply_type=2&policy=2&signature=2c3e71a97952fc985d6afc42ad9c740b&tk=tt_chain_token') music=MusicData(id=7220374085019454214, title='original sound', play_url='https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-v-27dcd7c799-tx/osvZnbR8oDgSYf1pdFIgeCTnQVTeEMcaJC2jXh/?a=1988&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=tlc-I-Inz7TCM9nfiyq8Z&mime_type=audio_mpeg&qs=6&rc=Z2VoOWlkPDc3PDQ2NzczZ0Bpam5oZDs6Znl4ajMzNzU8M0A0YWJeYl9fNTIxNC40Ly40YSNqcGFrcjQwa21gLS1kMTZzcw%3D%3D&expire=1682221694&l=202304222148033EE9D908E0610A5DF9C5&ply_type=3&policy=3&signature=fac887f2b3cc6c77dd1cc912e87fe41c&tk=0', author_name='Stellamaris Mwarari', duration=11, original=False, album=None, cover_large='https://p16-sign-sg.tiktokcdn.com/aweme/1080x1080/tos-alisg-avt-0068/0567547fe0ff4317158e66934e3b608b.jpeg?x-expires=1682370000&x-signature=xyyCdCipcj4uie3IQFO%2FTyeTCV8%3D', cover_medium='https://p16-sign-sg.tiktokcdn.com/aweme/720x720/tos-alisg-avt-0068/0567547fe0ff4317158e66934e3b608b.jpeg?x-expires=1682370000&x-signature=%2BOFsPjEeRDG%2F54vW9sbj08Up5fw%3D', cover_thumb='https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/0567547fe0ff4317158e66934e3b608b.jpeg?x-expires=1682370000&x-signature=32Cu6AtzW9UgcWfAmx53NQMXZNM%3D') image_post=None author='maris_thequeen' comments=[] creator=<tiktokapipy.async_api.AsyncLightUserGetter object at 0x10d91f850> tags=<tiktokapipy.async_api.AsyncLightChallengeIter object at 0x10dd9c4d0>",whyareyoulyingchallenge
"id=7220161856906808581 stats=VideoStats(digg_count=9520, share_count=49, comment_count=190, play_count=80300) create_time=datetime.datetime(2023, 4, 9, 21, 15, 37, tzinfo=datetime.timezone.utc) desc=""to everyone I gave a punishment I'm sorry 😭💔 .. #kenyanhighschools #844system #kamfat #k4kamfat #highschool #whyareyoulyingchallenge "" diversification_labels=None challenges=[LightChallenge(title='highschool'), LightChallenge(title='kenyanhighschools'), LightChallenge(title='844system'), LightChallenge(title='kamfat'), LightChallenge(title='k4kamfat'), LightChallenge(title='whyareyoulyingchallenge')] video=VideoData(id=7220161856906808581, height=1024, width=576, duration=14, ratio='720p', format='mp4', bitrate=1198046, cover='https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/o04GkE0Iz0HSZAK8ohNvAcAZhfsChygCYCxIuz?x-expires=1682218800&x-signature=lrLslnNiXc0bBRik%2BshreUIb%2BC8%3D', origin_cover='https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/5e81c2c2ecde48f0a21f4f8cb2aaf64d_1681074938?x-expires=1682218800&x-signature=EnUwfYi1xKXo10X%2FO5iOwUSNlI8%3D', dynamic_cover='https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/536ac5ab83474282a48b65f64c7dc1ab_1681074939?x-expires=1682218800&x-signature=OmTski2NUMYHj5rK%2Bqm%2Fe42WkQY%3D', share_cover=[''], reflow_cover='', play_addr='https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c003/ooIzEQgFIK0GA5zysfgWN8uCxSCC0hCokhZvAX/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2338&bt=1169&cs=0&ds=3&ft=_rKBMBnZq8Zmo9NO8c_vjD3psAhLrus&mime_type=video_mp4&qs=0&rc=NjQ5Zjk0Ozk7ZGk0OzQ3NEBpanZsMzU6ZnRsajMzNzczM0BjMS42YGEzNV8xXzU2YzJfYSNsMGpqcjQwZm1gLS1kMTZzcw%3D%3D&expire=1682221701&l=20230422214807D56FE2209D38ED80CA01&ply_type=2&policy=2&signature=7fa2478cd4e0ec86f574ba29f6a7a038&tk=tt_chain_token', download_addr='https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c003/ooIzEQgFIK0GA5zysfgWN8uCxSCC0hCokhZvAX/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2338&bt=1169&cs=0&ds=3&ft=_rKBMBnZq8Zmo9NO8c_vjD3psAhLrus&mime_type=video_mp4&qs=0&rc=NjQ5Zjk0Ozk7ZGk0OzQ3NEBpanZsMzU6ZnRsajMzNzczM0BjMS42YGEzNV8xXzU2YzJfYSNsMGpqcjQwZm1gLS1kMTZzcw%3D%3D&expire=1682221701&l=20230422214807D56FE2209D38ED80CA01&ply_type=2&policy=2&signature=7fa2478cd4e0ec86f574ba29f6a7a038&tk=tt_chain_token') music=MusicData(id=7213002700542347265, title='Why You Lying (Sped Up)', play_url='https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/oYGYyAMK3Oz8waBnIIxWAMNDvof9sIlh61vEt0', author_name='oSHAMO', duration=60, original=False, album='Why You Lying (Sped Up)', cover_large='https://p16-sg.tiktokcdn.com/aweme/720x720/tos-alisg-v-2774/253a21fc6bf041a2a436ff973d911b00.jpeg', cover_medium='https://p16-sg.tiktokcdn.com/aweme/200x200/tos-alisg-v-2774/253a21fc6bf041a2a436ff973d911b00.jpeg', cover_thumb='https://p16-sg.tiktokcdn.com/aweme/100x100/tos-alisg-v-2774/253a21fc6bf041a2a436ff973d911b00.jpeg') image_post=None author='k4kamfat' comments=[] creator=<tiktokapipy.async_api.AsyncLightUserGetter object at 0x10d9fe2d0> tags=<tiktokapipy.async_api.AsyncLightChallengeIter object at 0x10d9fdf50>",whyareyoulyingchallenge
"id=7220414636703714566 stats=VideoStats(digg_count=3903, share_count=37, comment_count=240, play_count=94400) create_time=datetime.datetime(2023, 4, 10, 13, 36, 31, tzinfo=datetime.timezone.utc) desc='This is a school in western. Keep sending those stories DM. Live at. 9:30 PM #weswamastori #whyareulying #whyareulying😂😂 #whyareyoulying #whyareyoulyingchallenge #highschool #trendingsoundsoftiktok #fyp #kenyantiktok #kenyanhighschool #kenyanhighschools' diversification_labels=None challenges=[LightChallenge(title='whyareulying😂😂'), LightChallenge(title='fyp'), LightChallenge(title='whyareulying'), LightChallenge(title='highschool'), LightChallenge(title='trendingsoundsoftiktok'), LightChallenge(title='whyareyoulyingchallenge'), LightChallenge(title='weswamastori'), LightChallenge(title='kenyanhighschools'), LightChallenge(title='kenyantiktok'), LightChallenge(title='kenyanhighschool'), LightChallenge(title='whyareyoulying')] video=VideoData(id=7220414636703714566, height=1024, width=576, duration=59, ratio='720p', format='mp4', bitrate=1057288, cover='https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/oE58BcbnJEAFRmkEeElncNUA0BNA0D5ueAgwIQ~tplv-dmt-logom:tos-useast2a-v-0068/f47d11803d1648a9833c30618fa3e5b4.image?x-expires=1682218800&x-signature=cSQMq%2Fv2In1d40Ywe2ukwYjyDfk%3D', origin_cover='https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/13651be5f0874bf4803fadd296bde793_1681133793?x-expires=1682218800&x-signature=5qYOFkuaEIimqpvPPfFHBS0s6H0%3D', dynamic_cover='https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/b20e1ba4ac8c475c8a5d1a085933b11b_1681133794?x-expires=1682218800&x-signature=2SZbACwiEED2P%2BrlebsZ3D4Acs4%3D', share_cover=[''], reflow_cover='', play_addr='https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c001/osO5NgJnkBEApIMeDOfAEAQ9EB50bNPQ4RIPQw/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2064&bt=1032&cs=0&ds=3&ft=_rKBMBnZq8ZmovNO8c_vjaD8sAhLrus&mime_type=video_mp4&qs=0&rc=NmhkNzU5NjM4ZDc5M2hnNEBpam5saTM6ZnYzajMzNzczM0A1NGM2LV8uXmExMTAxNDMyYSNnYDBjcjQwcG5gLS1kMTZzcw%3D%3D&expire=1682221751&l=202304222148113EA7CF2CEC530C5D98A5&ply_type=2&policy=2&signature=6a4e7ed600de1b03649e1af953e61bf7&tk=tt_chain_token', download_addr='https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c001/osO5NgJnkBEApIMeDOfAEAQ9EB50bNPQ4RIPQw/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2064&bt=1032&cs=0&ds=3&ft=_rKBMBnZq8ZmovNO8c_vjaD8sAhLrus&mime_type=video_mp4&qs=0&rc=NmhkNzU5NjM4ZDc5M2hnNEBpam5saTM6ZnYzajMzNzczM0A1NGM2LV8uXmExMTAxNDMyYSNnYDBjcjQwcG5gLS1kMTZzcw%3D%3D&expire=1682221751&l=202304222148113EA7CF2CEC530C5D98A5&ply_type=2&policy=2&signature=6a4e7ed600de1b03649e1af953e61bf7&tk=tt_chain_token') music=MusicData(id=7220414631758629638, title='original sound', play_url='https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-v-27dcd7c799-tx/osKgbhyM0ogzmAdEowkOgth0fKBEoOGKSTSxhI/?a=1988&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=tlc-I-Inz7TyM9nfiyq8Z&mime_type=audio_mpeg&qs=6&rc=MzMzNGY3OzU7O2k6NTM3NUBpajNvdGQ6ZnI0ajMzNzU8M0AwMl40NjYzXl8xNjRiMjYvYSM2MjBscjRfLm5gLS1kMTZzcw%3D%3D&expire=1682221751&l=202304222148113EA7CF2CEC530C5D98A5&ply_type=3&policy=3&signature=2936246833e6a54c8110055bf42dd631&tk=0', author_name='Wesley Jeff', duration=59, original=False, album=None, cover_large='https://p16-sign-sg.tiktokcdn.com/aweme/1080x1080/tos-alisg-avt-0068/5c5956fc54acf031c46567aebc70ed16.jpeg?x-expires=1682370000&x-signature=%2F1mYd9Ps3cN4vi7XrGbsVukbEG0%3D', cover_medium='https://p16-sign-sg.tiktokcdn.com/aweme/720x720/tos-alisg-avt-0068/5c5956fc54acf031c46567aebc70ed16.jpeg?x-expires=1682370000&x-signature=NdIR%2FuTa5wK96EOM3pRkBgzpifQ%3D', cover_thumb='https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/5c5956fc54acf031c46567aebc70ed16.jpeg?x-expires=1682370000&x-signature=WOwqQP5SGtOzzrCcnR9Se8a2%2BmM%3D') image_post=None author='its_jaywes' comments=[] creator=<tiktokapipy.async_api.AsyncLightUserGetter object at 0x10ddf6390> tags=<tiktokapipy.async_api.AsyncLightChallengeIter object at 0x10ddf4910>",whyareyoulyingchallenge
"id=7221791693639617797 stats=VideoStats(digg_count=3869, share_count=23, comment_count=209, play_count=51600) create_time=datetime.datetime(2023, 4, 14, 6, 40, 14, tzinfo=datetime.timezone.utc) desc='Replying to @Nana Gesaree😘😝 lakini western schools zinaweza kukustress #tiktokkenya🇰🇪 #fypシ゚viral #kenyanhighschools #strangerthings #whyareyoulyingchallenge ' diversification_labels=None challenges=[LightChallenge(title='tiktokkenya🇰🇪'), LightChallenge(title='kenyanhighschools'), LightChallenge(title='fypシ゚viral'), LightChallenge(title='strangerthings'), LightChallenge(title='whyareyoulyingchallenge')] video=VideoData(id=7221791693639617797, height=1024, width=576, duration=180, ratio='720p', format='mp4', bitrate=838186, cover='https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/oUIImkyAHGQDzZW4zgEqrHfoC0AADotNh9Cl1U?x-expires=1682218800&x-signature=N%2Br72dy9tlNTMRyZfyf4hyD3g0k%3D', origin_cover='https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/715730942aba4dbc91f4ff475fd4e401_1681454430?x-expires=1682218800&x-signature=byJZXDvrBEg9UEsxiUiKliUPXog%3D', dynamic_cover='https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/aa8ac6258a3d4f4c86f2749148803929_1681454430?x-expires=1682218800&x-signature=zwugQLoznFwTs0E44winRfPCcXQ%3D', share_cover=[''], reflow_cover='', play_addr='https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c004/oMdneBHHPEafWUM4QgjXDbszJ9OMkIAquBVRQj/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1636&bt=818&cs=0&ds=3&ft=_rKBMBnZq8ZmoYNO8c_vjo2hsAhLrus&mime_type=video_mp4&qs=0&rc=OzRkODxpZWY2OTVnZmY5NEBpM2Vod2c6ZmZpajMzNzczM0AuLWI0LS40XmMxXjFjLS4vYSNfaTUucjRvM3BgLS1kMTZzcw%3D%3D&expire=1682221876&l=202304222148165091E0A2EA72575CF4D5&ply_type=2&policy=2&signature=1e36e62c6de59f7ee8c3ee747a3f559d&tk=tt_chain_token', download_addr='https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c004/oMdneBHHPEafWUM4QgjXDbszJ9OMkIAquBVRQj/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1636&bt=818&cs=0&ds=3&ft=_rKBMBnZq8ZmoYNO8c_vjo2hsAhLrus&mime_type=video_mp4&qs=0&rc=OzRkODxpZWY2OTVnZmY5NEBpM2Vod2c6ZmZpajMzNzczM0AuLWI0LS40XmMxXjFjLS4vYSNfaTUucjRvM3BgLS1kMTZzcw%3D%3D&expire=1682221876&l=202304222148165091E0A2EA72575CF4D5&ply_type=2&policy=2&signature=1e36e62c6de59f7ee8c3ee747a3f559d&tk=tt_chain_token') music=MusicData(id=7221791754570648326, title='original sound', play_url='https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-v-27dcd7c799-tx/osMKdunfIeJqMTE4fQDkv9QCFFeRbmH4QpW4A2/?a=1988&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=tlc-I-Inz7TxM9nfiyq8Z&mime_type=audio_mpeg&qs=6&rc=OWZmZTU8Nzw7aDdpNjszaUBpanVoODU6ZnFpajMzNzU8M0AxYGIwNmMwNWAxYmEuMS81YSNjXjFncjRvXnBgLS1kMTZzcw%3D%3D&expire=1682221876&l=202304222148165091E0A2EA72575CF4D5&ply_type=3&policy=3&signature=9ea5214b296bd7a2ee806847f40ee4e5&tk=0', author_name='SAVANNA💫', duration=180, original=False, album=None, cover_large='https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ffae6f03777c7be693c7f0cc1578c8ad~c5_1080x1080.jpeg?x-expires=1682370000&x-signature=q3z0MhfU%2BHCrJMlmdwhZRWgrZgc%3D', cover_medium='https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ffae6f03777c7be693c7f0cc1578c8ad~c5_720x720.jpeg?x-expires=1682370000&x-signature=ZReSzJjXJZCiFsa2XqqI%2FwGTUUQ%3D', cover_thumb='https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ffae6f03777c7be693c7f0cc1578c8ad~c5_100x100.jpeg?x-expires=1682370000&x-signature=oCBDAgyRxndWzj1hb7WhQop4vRk%3D') image_post=None author='wanjirumia' comments=[] creator=<tiktokapipy.async_api.AsyncLightUserGetter object at 0x10dd68210> tags=<tiktokapipy.async_api.AsyncLightChallengeIter object at 0x10de40090>",whyareyoulyingchallenge
"id=7214549037050072326 stats=VideoStats(digg_count=3331, share_count=122, comment_count=144, play_count=24300) create_time=datetime.datetime(2023, 3, 25, 18, 15, tzinfo=datetime.timezone.utc) desc='My Sneakylink was the best 😭 #iykyk  #sneakylink #fyp #foryoupage #foryou  #whyareyoulying #whyareyoulyingchallenge ' diversification_labels=None challenges=[LightChallenge(title='fyp'), LightChallenge(title='foryoupage'), LightChallenge(title='foryou'), LightChallenge(title='whyareyoulying'), LightChallenge(title='whyareyoulyingchallenge'), LightChallenge(title='iykyk'), LightChallenge(title='sneakylink')] video=VideoData(id=7214549037050072326, height=1024, width=576, duration=19, ratio='720p', format='mp4', bitrate=512843, cover='https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/oM6zkBgYoDnEQyAbQ2REBfd8AJ8IRHZDKpfFbJ?x-expires=1682218800&x-signature=KgAn2sRtqWXIb7ZeFXr9Yd06ek8%3D', origin_cover='https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/915397f99e29416796bfb0380ab589ab_1679768102?x-expires=1682218800&x-signature=UI9RVOB8EqMJ6T0An067YJ62b3E%3D', dynamic_cover='https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/a9ca37c0db06476291bbd592524a0c84_1679768102?x-expires=1682218800&x-signature=GjJsoJMWFm0lqSkkdd0WYkPtDTo%3D', share_cover=[''], reflow_cover='', play_addr='https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c003/o4bbUMi4zkuOQQDzO5CeCEcnBpCgHoRfoMJAgB/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1000&bt=500&cs=0&ds=3&ft=_rKBMBnZq8Zmo5NO8c_vj9H8sAhLrus&mime_type=video_mp4&qs=0&rc=PGY5Zzo7aThnNmc1Z2hkOkBpMzlsbzk6ZjltajMzNzczM0AvNS1jXy9eNjQxYDM1YmNeYSM1L28tcjRvaGNgLS1kMTZzcw%3D%3D&expire=1682221719&l=202304222148205091E0A2EA72575CF6DB&ply_type=2&policy=2&signature=d0e1ebe1554fc8509a4d8e7433ddf20a&tk=tt_chain_token', download_addr='https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c003/o4bbUMi4zkuOQQDzO5CeCEcnBpCgHoRfoMJAgB/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1000&bt=500&cs=0&ds=3&ft=_rKBMBnZq8Zmo5NO8c_vj9H8sAhLrus&mime_type=video_mp4&qs=0&rc=PGY5Zzo7aThnNmc1Z2hkOkBpMzlsbzk6ZjltajMzNzczM0AvNS1jXy9eNjQxYDM1YmNeYSM1L28tcjRvaGNgLS1kMTZzcw%3D%3D&expire=1682221719&l=202304222148205091E0A2EA72575CF6DB&ply_type=2&policy=2&signature=d0e1ebe1554fc8509a4d8e7433ddf20a&tk=tt_chain_token') music=MusicData(id=7203755811225553670, title='Why you lying by oshamo..Out now', play_url='https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-v-27dcd7c799-tx/oMHeXjpwoiOeCknoQCyx4CEZXT84eSbpJgbnHD/?a=1988&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=tlc-I-Inz7TwM9nfiyq8Z&mime_type=audio_mpeg&qs=6&rc=M2U7NDc0OWc1ODc3O2ZpO0BpamR1eDs6ZmpoaTMzNzU8M0BhYzQtLi01NmAxYWIuYy80YSNjZmZwcjRnMHBgLS1kMTZzcw%3D%3D&expire=1682221748&l=202304222148205091E0A2EA72575CF6DB&ply_type=3&policy=3&signature=c9cd1c01ed8d608a7a8492f4ff281e84&tk=0', author_name='OfficialoSHAMØ', duration=48, original=False, album=None, cover_large='https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a221854d32f9cace56be82f09aa2b8da~c5_1080x1080.jpeg?x-expires=1682370000&x-signature=oGrsFpZ0Ht9%2BX9BGyL%2F%2BQFwgTUk%3D', cover_medium='https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a221854d32f9cace56be82f09aa2b8da~c5_720x720.jpeg?x-expires=1682370000&x-signature=RMUPyC%2B118YRWnqa7BR5GYCly70%3D', cover_thumb='https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a221854d32f9cace56be82f09aa2b8da~c5_100x100.jpeg?x-expires=1682370000&x-signature=awwP5NHtrgxVxC%2Bdca4%2FJ9UbFjg%3D') image_post=None author='andre_helen1' comments=[] creator=<tiktokapipy.async_api.AsyncLightUserGetter object at 0x10de5bad0> tags=<tiktokapipy.async_api.AsyncLightChallengeIter object at 0x10de5bbd0>",whyareyoulyingchallenge
