"authorMeta/avatar","authorMeta/bioLink","authorMeta/digg","authorMeta/fans","authorMeta/following","authorMeta/heart","authorMeta/id","authorMeta/name","authorMeta/nickName","authorMeta/privateAccount","authorMeta/roomId","authorMeta/signature","authorMeta/ttSeller","authorMeta/verified","authorMeta/video","commentCount","createTime","createTimeISO","diggCount","effectStickers/0/ID","effectStickers/0/name","hashtags/0/cover","hashtags/0/id","hashtags/0/name","hashtags/0/title","hashtags/1/cover","hashtags/1/id","hashtags/1/name","hashtags/1/title","hashtags/2/cover","hashtags/2/id","hashtags/2/name","hashtags/2/title","hashtags/3/cover","hashtags/3/id","hashtags/3/name","hashtags/3/title","hashtags/4/cover","hashtags/4/id","hashtags/4/name","hashtags/4/title","hashtags/5/cover","hashtags/5/id","hashtags/5/name","hashtags/5/title","hashtags/6/cover","hashtags/6/id","hashtags/6/name","hashtags/6/title","hashtags/7/cover","hashtags/7/id","hashtags/7/name","hashtags/7/title","hashtags/8/cover","hashtags/8/id","hashtags/8/name","hashtags/8/title","hashtags/9/cover","hashtags/9/id","hashtags/9/name","hashtags/9/title","hashtags/10/cover","hashtags/10/id","hashtags/10/name","hashtags/10/title","hashtags/11/cover","hashtags/11/id","hashtags/11/name","hashtags/11/title","hashtags/12/cover","hashtags/12/id","hashtags/12/name","hashtags/12/title","hashtags/13/cover","hashtags/13/id","hashtags/13/name","hashtags/13/title","hashtags/14/cover","hashtags/14/id","hashtags/14/name","hashtags/14/title","hashtags/15/cover","hashtags/15/id","hashtags/15/name","hashtags/15/title","hashtags/16/cover","hashtags/16/id","hashtags/16/name","hashtags/16/title","hashtags/17/cover","hashtags/17/id","hashtags/17/name","hashtags/17/title","hashtags/18/cover","hashtags/18/id","hashtags/18/name","hashtags/18/title","hashtags/19/cover","hashtags/19/id","hashtags/19/name","hashtags/19/title","hashtags/20/cover","hashtags/20/id","hashtags/20/name","hashtags/20/title","hashtags/21/cover","hashtags/21/id","hashtags/21/name","hashtags/21/title","hashtags/22/cover","hashtags/22/id","hashtags/22/name","hashtags/22/title","hashtags/23/cover","hashtags/23/id","hashtags/23/name","hashtags/23/title","hashtags/24/cover","hashtags/24/id","hashtags/24/name","hashtags/24/title","hashtags/25/cover","hashtags/25/id","hashtags/25/name","hashtags/25/title","hashtags/26/cover","hashtags/26/id","hashtags/26/name","hashtags/26/title","hashtags/27/cover","hashtags/27/id","hashtags/27/name","hashtags/27/title","hashtags/28/cover","hashtags/28/id","hashtags/28/name","hashtags/28/title","id","isAd","isMuted","locationCreated","mediaUrls/0","mentions/0","mentions/1","mentions/2","musicMeta/coverMediumUrl","musicMeta/musicAlbum","musicMeta/musicAuthor","musicMeta/musicId","musicMeta/musicName","musicMeta/musicOriginal","musicMeta/playUrl","playCount","searchHashtag/name","searchHashtag/views","shareCount","text","videoMeta/coverUrl","videoMeta/definition","videoMeta/downloadAddr","videoMeta/duration","videoMeta/format","videoMeta/height","videoMeta/originalCoverUrl","videoMeta/originalDownloadAddr","videoMeta/width","webVideoUrl"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/22bfa60856823046fc17f76ee2a14eaf~c5_720x720.jpeg?x-expires=1682186400&x-signature=sFjVZevqRQ3iCTQDv40RyqXfnHs%3D",,"10400","20400","366","661500","6663249826182021126","sarahpatrick78","Sarah Patrick","false","","Brown skin girl 👧 
Don’t just view my page, 
Like my videos and follow me🙏","false","false","387","3238","1680088152","2023-03-29T11:09:12.000Z","628900",,,"","229207","fyp","","","1637342470396934","fypシ","","","20884","viral","","","23428","tiktok","","","315687","blackskin","","","7106642934761521158","sarahpatrick78","","","20105","trending","","","573677","whyareyoulying","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7215923653492444422","false","false","NG","https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-pve-0068/oo8IJEhsCXZ43kkFCu4mHdoIzNAYfgL1MAaygU/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=770&bt=385&cs=0&ds=3&ft=_rKBMBnZq8Zmo5wv6c_vjEThsAhLrus&mime_type=video_mp4&qs=0&rc=NWU4M2U2ZWloN2U7NjhlOEBpM287dTw6Zm00ajMzNzczM0AzYTZjXjBjX14xMjZgMC5iYSNybWRgcjQwbGZgLS1kMTZzcw%3D%3D&expire=1682037331&l=20230420183515BBC124AB2DC4DB18ADF2&ply_type=2&policy=2&signature=f628ca67d4a3dcf20c4972bfc81492e9&tk=tt_chain_token",,,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a221854d32f9cace56be82f09aa2b8da~c5_720x720.jpeg?x-expires=1682186400&x-signature=2UGtSGFexLNHxk3A7DJJdj50Dc4%3D","","OfficialoSHAMØ","7203755811225553670","Why you lying by oshamo..Out now","true","https://v16m.tiktokcdn-us.com/3cea41ede780204db3b20cd3ec9cf6a0/6441da74/video/tos/useast5/tos-useast5-v-27dcd7c799-tx/oMHeXjpwoiOeCknoQCyx4CEZXT84eSbpJgbnHD/?a=1233&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=t5PLr-Inz7Twoyafiyq8Z&mime_type=audio_mpeg&qs=6&rc=M2U7NDc0OWc1ODc3O2ZpO0BpamR1eDs6ZmpoaTMzNzU8M0BhYzQtLi01NmAxYWIuYy80YSNjZmZwcjRnMHBgLS1kMTZzcw%3D%3D&l=20230420183515BBC124AB2DC4DB18ADF2&download=true","4600000","whyareyoulying","14.5M","408","Why are you lying? #fyp #fypシ #viral #tiktok #blackskin #sarahpatrick78 #trending #whyareyoulying ","https://api.apify.com/v2/key-value-stores/hH8e3Oh0ftr3uaVdu/records/cover-7215923653492444422","720p","https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-pve-0068/oo8IJEhsCXZ43kkFCu4mHdoIzNAYfgL1MAaygU/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=770&bt=385&cs=0&ds=3&ft=_rKBMBnZq8Zmo5wv6c_vjEThsAhLrus&mime_type=video_mp4&qs=0&rc=NWU4M2U2ZWloN2U7NjhlOEBpM287dTw6Zm00ajMzNzczM0AzYTZjXjBjX14xMjZgMC5iYSNybWRgcjQwbGZgLS1kMTZzcw%3D%3D&expire=1682037331&l=20230420183515BBC124AB2DC4DB18ADF2&ply_type=2&policy=2&signature=f628ca67d4a3dcf20c4972bfc81492e9&tk=tt_chain_token","15","mp4","1022","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/oEBzJenOREBfRQEMOIDIcxBAOCZQKS7EJkb4rx?x-expires=1682035200&x-signature=pV%2BxB%2Bbu0Ahx7RaOsy9gfEqz90g%3D","https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-pve-0068/oo8IJEhsCXZ43kkFCu4mHdoIzNAYfgL1MAaygU/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=770&bt=385&cs=0&ds=3&ft=_rKBMBnZq8Zmo5wv6c_vjEThsAhLrus&mime_type=video_mp4&qs=0&rc=NWU4M2U2ZWloN2U7NjhlOEBpM287dTw6Zm00ajMzNzczM0AzYTZjXjBjX14xMjZgMC5iYSNybWRgcjQwbGZgLS1kMTZzcw%3D%3D&expire=1682037331&l=20230420183515BBC124AB2DC4DB18ADF2&ply_type=2&policy=2&signature=f628ca67d4a3dcf20c4972bfc81492e9&tk=tt_chain_token","576","https://www.tiktok.com/@sarahpatrick78/video/7215923653492444422"
"https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/78fef5bad7e5ae8cebf55c1be3fb7176~c5_720x720.jpeg?x-expires=1682186400&x-signature=IsDM%2Bgu6OPBo3aKa3hjJ8c51T5Y%3D",,"2076","15200","112","362800","7094729045753791534","dieyun.mp3","Dieyun","false","","🇨🇳📍🇺🇸
a spiritual academic abroad","false","false","249","2195","1659976325","2022-08-08T16:32:05.000Z","190000",,,"https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/a7edf3200385b1060776e3d8a6612840","8288","stitch","Make the ultimate collab with your fav creators with our brand new feature, #STITCH! Just find a TikTok video you love, press share, and send it to Stitch.","https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/e69896f9fc0e263ce07146644fdb1ae4","801886","greenscreen","Try out the #GreenScreen Creative Effect! Check out the latest trends using #greenscreen for some inspiration. Just pick an image from your camera roll, stand in front of a plain background, and make the next TikTok masterpiece.","","45120874","miniso","","","493470","madeinchina","","","573677","whyareyoulying","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7129544017120906539","false","false","CO","https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c004-tx/f25edf289c6a4deb97bc5dcaf04e89ed/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2458&bt=1229&cs=0&ds=3&ft=_rKBMBnZq8Zmo5wv6c_vjEThsAhLrus&mime_type=video_mp4&qs=0&rc=NGhnOzU0NDNkMzplOTc8aEBpang5bTo6ZnRtZTMzZzczNEAtXzRjNTQ0XjAxYTIzMGI2YSM1NGdkcjRnaGxgLS1kMS9zcw%3D%3D&expire=1682037331&l=20230420183515BBC124AB2DC4DB18ADF2&ply_type=2&policy=2&signature=bd9bd7a7496a665597547aafc4050d1e&tk=tt_chain_token","@madlines","@Miniso","@MinisoColombia","https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/78fef5bad7e5ae8cebf55c1be3fb7176~c5_720x720.jpeg?x-expires=1682186400&x-signature=IsDM%2Bgu6OPBo3aKa3hjJ8c51T5Y%3D","","Dieyun","7129543964146928427","original sound","true","https://v16m.tiktokcdn-us.com/3cea41ede780204db3b20cd3ec9cf6a0/6441da74/video/tos/useast5/tos-useast5-v-27dcd7c799-tx/oMHeXjpwoiOeCknoQCyx4CEZXT84eSbpJgbnHD/?a=1233&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=t5PLr-Inz7Twoyafiyq8Z&mime_type=audio_mpeg&qs=6&rc=M2U7NDc0OWc1ODc3O2ZpO0BpamR1eDs6ZmpoaTMzNzU8M0BhYzQtLi01NmAxYWIuYy80YSNjZmZwcjRnMHBgLS1kMTZzcw%3D%3D&l=20230420183515BBC124AB2DC4DB18ADF2&download=true","1600000","whyareyoulying","14.5M","2196","#stitch with @madlines #greenscreen #miniso #madeinchina #whyareyoulying @Miniso Official @MinisoColombia","https://api.apify.com/v2/key-value-stores/hH8e3Oh0ftr3uaVdu/records/cover-7129544017120906539","720p","https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c004-tx/f25edf289c6a4deb97bc5dcaf04e89ed/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2458&bt=1229&cs=0&ds=3&ft=_rKBMBnZq8Zmo5wv6c_vjEThsAhLrus&mime_type=video_mp4&qs=0&rc=NGhnOzU0NDNkMzplOTc8aEBpang5bTo6ZnRtZTMzZzczNEAtXzRjNTQ0XjAxYTIzMGI2YSM1NGdkcjRnaGxgLS1kMS9zcw%3D%3D&expire=1682037331&l=20230420183515BBC124AB2DC4DB18ADF2&ply_type=2&policy=2&signature=bd9bd7a7496a665597547aafc4050d1e&tk=tt_chain_token","15","mp4","960","https://p16-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/a1fc7bc5dfb548ec8007439d1d97abc0_1659976327~tplv-dmt-logom:tos-useast5-i-0068-tx/65432726e5fc44c6bc4f320832086f3d.image?x-expires=1682035200&x-signature=AGIr7cHe6AE3w1va6N8RmsQP69A%3D","https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c004-tx/f25edf289c6a4deb97bc5dcaf04e89ed/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2458&bt=1229&cs=0&ds=3&ft=_rKBMBnZq8Zmo5wv6c_vjEThsAhLrus&mime_type=video_mp4&qs=0&rc=NGhnOzU0NDNkMzplOTc8aEBpang5bTo6ZnRtZTMzZzczNEAtXzRjNTQ0XjAxYTIzMGI2YSM1NGdkcjRnaGxgLS1kMS9zcw%3D%3D&expire=1682037331&l=20230420183515BBC124AB2DC4DB18ADF2&ply_type=2&policy=2&signature=bd9bd7a7496a665597547aafc4050d1e&tk=tt_chain_token","540","https://www.tiktok.com/@dieyun.mp3/video/7129544017120906539"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0598e4c2f683d05360d766e18408e5a4~c5_720x720.jpeg?x-expires=1682186400&x-signature=1wWpisjfyOkeLBdwLv%2B0HErMr8E%3D",,"6460","3347","175","88900","6778052965834097670","its_milola","Milola","false","","Cruise🥹😭🤣
My videos💀 ah😹","false","false","358","258","1681467246","2023-04-14T10:14:06.000Z","68100",,,"","1663935709411330","capcut","CapCut is a new, easy-to-use video editing tool designed for mobile platforms. CapCut provides users with a wide range of video editing functions, filters, audio &amp; visual effects, video templates, while keeping it free of charge and ads-free. Everyone can be a creator by using CapCut.  

Start creating your cool videos today: 
https://capcut.onelink.me/XKqI/228cad85","","573677","whyareyoulying","","","7209666130478530565","whyareyoulyingoshamo","","","72992673","oshamo","","","229207","fyp","","","1612211005621254","tiktokmarriage","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7221846814054501637","false","false","NG","https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c004/o0v5RSe7kIJBEEBZJBOe5AcDENnQxWAjUQb930/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1152&bt=576&cs=0&ds=3&ft=_rKBMBnZq8Zmo5wv6c_vjEThsAhLrus&mime_type=video_mp4&qs=0&rc=NDo8O2Y6ZWQ7aWY6ODUzZUBpM3F1aGY6ZjhsajMzNzczM0BeNjZhNmI1NV4xXmI1LjAuYSNzMGRwcjQwYnBgLS1kMTZzcw%3D%3D&expire=1682037331&l=20230420183515BBC124AB2DC4DB18ADF2&ply_type=2&policy=2&signature=d37109224c757ce67fa63fcce8637aa0&tk=tt_chain_token",,,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a221854d32f9cace56be82f09aa2b8da~c5_720x720.jpeg?x-expires=1682186400&x-signature=2UGtSGFexLNHxk3A7DJJdj50Dc4%3D","","OfficialoSHAMØ","7203755811225553670","Why you lying by oshamo..Out now","true","https://v16m.tiktokcdn-us.com/3cea41ede780204db3b20cd3ec9cf6a0/6441da74/video/tos/useast5/tos-useast5-v-27dcd7c799-tx/oMHeXjpwoiOeCknoQCyx4CEZXT84eSbpJgbnHD/?a=1233&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=t5PLr-Inz7Twoyafiyq8Z&mime_type=audio_mpeg&qs=6&rc=M2U7NDc0OWc1ODc3O2ZpO0BpamR1eDs6ZmpoaTMzNzU8M0BhYzQtLi01NmAxYWIuYy80YSNjZmZwcjRnMHBgLS1kMTZzcw%3D%3D&l=20230420183515BBC124AB2DC4DB18ADF2&download=true","500200","whyareyoulying","14.5M","199","#CapCut 😂 don’t come for me plisss🤭😂💀 #whyareyoulying #whyareyoulyingoshamo #oshamo #fyp #tiktokmarriage ","https://api.apify.com/v2/key-value-stores/hH8e3Oh0ftr3uaVdu/records/cover-7221846814054501637","720p","https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c004/o0v5RSe7kIJBEEBZJBOe5AcDENnQxWAjUQb930/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1152&bt=576&cs=0&ds=3&ft=_rKBMBnZq8Zmo5wv6c_vjEThsAhLrus&mime_type=video_mp4&qs=0&rc=NDo8O2Y6ZWQ7aWY6ODUzZUBpM3F1aGY6ZjhsajMzNzczM0BeNjZhNmI1NV4xXmI1LjAuYSNzMGRwcjQwYnBgLS1kMTZzcw%3D%3D&expire=1682037331&l=20230420183515BBC124AB2DC4DB18ADF2&ply_type=2&policy=2&signature=d37109224c757ce67fa63fcce8637aa0&tk=tt_chain_token","15","mp4","1022","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/9ef359ec495649a3896347583df61dd9_1681467248?x-expires=1682035200&x-signature=zwJBgXOvVZmTfDWcS5vLs7E8ehE%3D","https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c004/o0v5RSe7kIJBEEBZJBOe5AcDENnQxWAjUQb930/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1152&bt=576&cs=0&ds=3&ft=_rKBMBnZq8Zmo5wv6c_vjEThsAhLrus&mime_type=video_mp4&qs=0&rc=NDo8O2Y6ZWQ7aWY6ODUzZUBpM3F1aGY6ZjhsajMzNzczM0BeNjZhNmI1NV4xXmI1LjAuYSNzMGRwcjQwYnBgLS1kMTZzcw%3D%3D&expire=1682037331&l=20230420183515BBC124AB2DC4DB18ADF2&ply_type=2&policy=2&signature=d37109224c757ce67fa63fcce8637aa0&tk=tt_chain_token","576","https://www.tiktok.com/@its_milola/video/7221846814054501637"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c02856682b12460923a9bbc7f39faf37~c5_720x720.jpeg?x-expires=1682186400&x-signature=6IEOIPDDcHGQ%2Bc7bIKzR4bnFxP8%3D",,"12100","12600","414","272300","6858120960610255878","awajigold","A W A J I🧸❤️","false","","Ig: @awajigold
Let’s get to 20k guys🥇
Pls do not spam like🙏","false","false","143","550","1679465477","2023-03-22T06:11:17.000Z","49400",,,"","1663935709411330","capcut","CapCut is a new, easy-to-use video editing tool designed for mobile platforms. CapCut provides users with a wide range of video editing functions, filters, audio &amp; visual effects, video templates, while keeping it free of charge and ads-free. Everyone can be a creator by using CapCut.  

Start creating your cool videos today: 
https://capcut.onelink.me/XKqI/228cad85","","573677","whyareyoulying","","","20884","viral","","","1635201731070982","viralou","","","1637342470396934","fypシ","","","1685694592866306","fypシ゚viral🖤tiktok","","","20105","trending","","","2464977","blowthisup","","","88764338","foryoupage","","","1631254385954822","nigeriantiktok","","","7057493775790276609","createwitheffects","Use the hashtag #CreateWithEffects for all things Effects ✨","","1668565400911878","nigeriantiktok🇳🇬","","","23428","tiktok","","","67705280","blowthisupovernight","","","229207","fyp","","","7008889163429642245","awajigold","","","95458","views","","","1630830193127430","fyppo","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7213249256193297669","false","false","NG","https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-pve-0068/oEIsVg88ALXUVGAysUkfh34DIA9tPhjaKoznCL/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=814&bt=407&cs=0&ds=3&ft=_rKBMBnZq8Zmo5wv6c_vjEThsAhLrus&mime_type=video_mp4&qs=0&rc=NTc3MztkNmRpaTM7Nzc4O0BpM29teWU6Zng8ajMzNzczM0BfYTAxYS80NmExM2EtMDQvYSNqZGMycjRfa2FgLS1kMTZzcw%3D%3D&expire=1682037324&l=20230420183515BBC124AB2DC4DB18ADF2&ply_type=2&policy=2&signature=6f5331129f2b337fc32a11aeb822c337&tk=tt_chain_token",,,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a221854d32f9cace56be82f09aa2b8da~c5_720x720.jpeg?x-expires=1682186400&x-signature=2UGtSGFexLNHxk3A7DJJdj50Dc4%3D","","OfficialoSHAMØ","7203755811225553670","Why you lying by oshamo..Out now","true","https://v16m.tiktokcdn-us.com/3cea41ede780204db3b20cd3ec9cf6a0/6441da74/video/tos/useast5/tos-useast5-v-27dcd7c799-tx/oMHeXjpwoiOeCknoQCyx4CEZXT84eSbpJgbnHD/?a=1233&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=t5PLr-Inz7Twoyafiyq8Z&mime_type=audio_mpeg&qs=6&rc=M2U7NDc0OWc1ODc3O2ZpO0BpamR1eDs6ZmpoaTMzNzU8M0BhYzQtLi01NmAxYWIuYy80YSNjZmZwcjRnMHBgLS1kMTZzcw%3D%3D&l=20230420183515BBC124AB2DC4DB18ADF2&download=true","370100","whyareyoulying","14.5M","267","#CapCut am not lying🤧#whyareyoulying #viral#viralou #fypシ #fypシ゚viral🖤tiktok #trending #blowthisup #foryoupage #nigeriantiktok #createwitheffects #nigeriantiktok🇳🇬 #tiktok #blowthisupovernight #fyp #awajigold #views #fyppo ","https://api.apify.com/v2/key-value-stores/hH8e3Oh0ftr3uaVdu/records/cover-7213249256193297669","720p","https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-pve-0068/oEIsVg88ALXUVGAysUkfh34DIA9tPhjaKoznCL/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=814&bt=407&cs=0&ds=3&ft=_rKBMBnZq8Zmo5wv6c_vjEThsAhLrus&mime_type=video_mp4&qs=0&rc=NTc3MztkNmRpaTM7Nzc4O0BpM29teWU6Zng8ajMzNzczM0BfYTAxYS80NmExM2EtMDQvYSNqZGMycjRfa2FgLS1kMTZzcw%3D%3D&expire=1682037324&l=20230420183515BBC124AB2DC4DB18ADF2&ply_type=2&policy=2&signature=6f5331129f2b337fc32a11aeb822c337&tk=tt_chain_token","8","mp4","1032","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/osACstUa4oPIzPKIB8LhA8AkngDfEDm9yV3L3U?x-expires=1682035200&x-signature=SWHPZ%2BouoBVpNX2ImkdLCaAYIyM%3D","https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-pve-0068/oEIsVg88ALXUVGAysUkfh34DIA9tPhjaKoznCL/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=814&bt=407&cs=0&ds=3&ft=_rKBMBnZq8Zmo5wv6c_vjEThsAhLrus&mime_type=video_mp4&qs=0&rc=NTc3MztkNmRpaTM7Nzc4O0BpM29teWU6Zng8ajMzNzczM0BfYTAxYS80NmExM2EtMDQvYSNqZGMycjRfa2FgLS1kMTZzcw%3D%3D&expire=1682037324&l=20230420183515BBC124AB2DC4DB18ADF2&ply_type=2&policy=2&signature=6f5331129f2b337fc32a11aeb822c337&tk=tt_chain_token","576","https://www.tiktok.com/@awajigold/video/7213249256193297669"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0fae6c54e557aeffe115e8ba6748802d~c5_720x720.jpeg?x-expires=1682186400&x-signature=FMbw01Z6Gs%2B9nK4K1rRaMEksXrU%3D",,"22200","1109","75","47800","6552420732408217605","_gigiiiiiiii","Gigi🧸🧸","false","","🧸🧸
Soft girl ❤️","false","false","55","144","1679173141","2023-03-18T20:59:01.000Z","42300",,,"","88764338","foryoupage","","","1637342470396934","fypシ","","","1631254385954822","nigeriantiktok","","","573677","whyareyoulying","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7211993703823510789","false","false","US","https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c002/oExyAWcBhHhf9EJApo4ICK9vIMz8zgQPCNuUUk/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2746&bt=1373&cs=0&ds=3&ft=_rKBMBnZq8Zmo5wv6c_vjEThsAhLrus&mime_type=video_mp4&qs=0&rc=NjkzZTVlOTpkOmdkOjtkZUBpM25tdmk6ZjY1ajMzNzczM0AzNDYvX2A2NWExYzIxMzEtYSMybnNycjRnYF9gLS1kMTZzcw%3D%3D&expire=1682037326&l=20230420183515BBC124AB2DC4DB18ADF2&ply_type=2&policy=2&signature=3798ac03d2ca29c0678386b76a206e65&tk=tt_chain_token",,,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a221854d32f9cace56be82f09aa2b8da~c5_720x720.jpeg?x-expires=1682186400&x-signature=2UGtSGFexLNHxk3A7DJJdj50Dc4%3D","","OfficialoSHAMØ","7203755811225553670","Why you lying by oshamo..Out now","true","https://v16m.tiktokcdn-us.com/3cea41ede780204db3b20cd3ec9cf6a0/6441da74/video/tos/useast5/tos-useast5-v-27dcd7c799-tx/oMHeXjpwoiOeCknoQCyx4CEZXT84eSbpJgbnHD/?a=1233&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=t5PLr-Inz7Twoyafiyq8Z&mime_type=audio_mpeg&qs=6&rc=M2U7NDc0OWc1ODc3O2ZpO0BpamR1eDs6ZmpoaTMzNzU8M0BhYzQtLi01NmAxYWIuYy80YSNjZmZwcjRnMHBgLS1kMTZzcw%3D%3D&l=20230420183515BBC124AB2DC4DB18ADF2&download=true","279600","whyareyoulying","14.5M","34","Because i love this song .. 🥺♥️.. #foryoupage #fypシ #nigeriantiktok #whyareyoulying ","https://api.apify.com/v2/key-value-stores/hH8e3Oh0ftr3uaVdu/records/cover-7211993703823510789","720p","https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c002/oExyAWcBhHhf9EJApo4ICK9vIMz8zgQPCNuUUk/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2746&bt=1373&cs=0&ds=3&ft=_rKBMBnZq8Zmo5wv6c_vjEThsAhLrus&mime_type=video_mp4&qs=0&rc=NjkzZTVlOTpkOmdkOjtkZUBpM25tdmk6ZjY1ajMzNzczM0AzNDYvX2A2NWExYzIxMzEtYSMybnNycjRnYF9gLS1kMTZzcw%3D%3D&expire=1682037326&l=20230420183515BBC124AB2DC4DB18ADF2&ply_type=2&policy=2&signature=3798ac03d2ca29c0678386b76a206e65&tk=tt_chain_token","10","mp4","1024","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/ogAIzho8E9yA97ChIAWNUkf7zCK0JgNxPOATMH?x-expires=1682035200&x-signature=iM25jb49aHIiQX8dXpLndvyTCS0%3D","https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c002/oExyAWcBhHhf9EJApo4ICK9vIMz8zgQPCNuUUk/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2746&bt=1373&cs=0&ds=3&ft=_rKBMBnZq8Zmo5wv6c_vjEThsAhLrus&mime_type=video_mp4&qs=0&rc=NjkzZTVlOTpkOmdkOjtkZUBpM25tdmk6ZjY1ajMzNzczM0AzNDYvX2A2NWExYzIxMzEtYSMybnNycjRnYF9gLS1kMTZzcw%3D%3D&expire=1682037326&l=20230420183515BBC124AB2DC4DB18ADF2&ply_type=2&policy=2&signature=3798ac03d2ca29c0678386b76a206e65&tk=tt_chain_token","576","https://www.tiktok.com/@_gigiiiiiiii/video/7211993703823510789"
